"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1365,0.049865164
0,1366,0.0496787
0,1367,0.049492966
0,1368,0.049307965
0,1369,0.049123693
0,1370,0.048940144
0,1371,0.048757315
0,1372,0.048575208
0,1373,0.048393816
0,1374,0.048213135
0,1375,0.048033167
0,1376,0.047853902
0,1377,0.047675345
0,1378,0.04749749
0,1379,0.04732033
0,1380,0.047143865
0,1381,0.046968095
0,1382,0.046793014
0,1383,0.046618618
0,1384,0.046444908
0,1385,0.04627188
0,1386,0.04609953
0,1387,0.045927856
0,1388,0.045756854
0,1389,0.045586523
0,1390,0.045416858
0,1391,0.045247857
0,1392,0.045079518
0,1393,0.044911843
0,1394,0.044744827
0,1395,0.04457846
0,1396,0.044412747
0,1397,0.044247683
0,1398,0.044083264
0,1399,0.04391949
0,1400,0.043756355
0,1401,0.043593857
0,1402,0.043431997
0,1403,0.043270767
0,1404,0.04311017
0,1405,0.042950198
0,1406,0.042790856
0,1407,0.042632133
0,1408,0.04247403
0,1409,0.042316545
0,1410,0.042159677
0,1411,0.04200342
0,1412,0.04184777
0,1413,0.04169273
0,1414,0.041538294
0,1415,0.041384462
0,1416,0.04123123
0,1417,0.041078594
0,1418,0.040926553
0,1419,0.040775105
0,1420,0.04062425
0,1421,0.04047398
0,1422,0.040324293
0,1423,0.040175192
0,1424,0.040026672
0,1425,0.03987873
0,1426,0.03973136
0,1427,0.039584566
0,1428,0.03943835
0,1429,0.039292697
0,1430,0.03914761
0,1431,0.039003097
0,1432,0.038859136
0,1433,0.038715743
0,1434,0.038572904
0,1435,0.03843062
0,1436,0.038288888
0,1437,0.038147707
0,1438,0.038007077
0,1439,0.03786699
0,1440,0.03772745
